Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH3849,SCH060,Science,Basic,9.37058180158848,28.120549276939094
TCH3850,SCH430,Science,Basic,11.52550604114429,12.615906805190537
TCH3851,SCH363,English,Basic,5.696896560683802,20.17213173897604
TCH3852,SCH382,Nepali,Advanced,8.131047287045977,26.564703793198785
TCH3853,SCH171,Social Studies,Basic,1.6823408411320688,28.81213353025963
TCH3854,SCH450,English,Advanced,5.473938707348715,7.786765192924559
TCH3855,SCH414,English,Basic,5.060781705519144,19.687420879636456
TCH3856,SCH284,Nepali,Advanced,10.948015011566937,9.857607978438303
TCH3857,SCH006,Math,Advanced,16.744060741311568,6.461365032819565
TCH3858,SCH357,English,Advanced,8.643166711563886,10.431808438071414
TCH3859,SCH385,Social Studies,Basic,8.333591326354579,25.067940743572244
TCH3860,SCH089,Science,Basic,6.710851994293555,20.68484900407591
TCH3861,SCH070,Nepali,Basic,10.462575942643648,24.556501087978603
TCH3862,SCH487,Science,Advanced,13.104235640022946,10.794964553821838
TCH3863,SCH038,Science,Advanced,11.692333037927249,10.551362385661742
TCH3864,SCH249,Nepali,Advanced,1.834613767913737,24.294282252644905
TCH3865,SCH397,Math,Basic,12.188362610573705,29.069490218636954
TCH3866,SCH426,Math,Basic,6.762385075810369,31.99283658455777
TCH3867,SCH075,Science,Advanced,14.0047411866951,31.130589953283675
TCH3868,SCH053,Social Studies,Basic,7.741422506496694,29.07700660647926
TCH3869,SCH304,Math,Basic,5.938334324986313,23.92733450345504
TCH3870,SCH010,Math,Basic,13.009318213347797,23.675527262394603
TCH3871,SCH498,Science,Advanced,11.722927305479878,12.68141835617793
TCH3872,SCH298,Math,Advanced,18.494873712980098,8.67039440298398
TCH3873,SCH130,Social Studies,Basic,1.0,26.004209160495364
TCH3874,SCH240,Social Studies,Basic,11.90287385334799,8.424783420379347
TCH3875,SCH391,Science,Advanced,8.893073482300224,21.36995444295009
TCH3876,SCH215,Social Studies,Basic,4.182346719397289,38.96008229376389
TCH3877,SCH296,Nepali,Basic,10.066167423926169,22.539021177768046
TCH3878,SCH117,English,Basic,14.327744083292703,29.913651386878172
TCH3879,SCH344,Social Studies,Basic,14.393886749445475,22.219457396403826
TCH3880,SCH047,Science,Basic,10.846218168358467,27.288783882948948
TCH3881,SCH375,English,Advanced,16.911936407846785,5.0
TCH3882,SCH292,Science,Advanced,12.031101204076673,8.466552161733645
TCH3883,SCH037,Social Studies,Basic,5.572122023919173,21.01826991180998
TCH3884,SCH332,English,Advanced,9.510807547930023,20.896734266337074
TCH3885,SCH415,Social Studies,Advanced,4.9361849169035015,24.103440602676287
TCH3886,SCH467,English,Advanced,11.611661091146793,7.931701872465648
TCH3887,SCH463,Nepali,Basic,1.0,17.925965324256918
TCH3888,SCH282,Social Studies,Basic,5.317302978314075,27.305178909431145
TCH3889,SCH016,Social Studies,Advanced,16.383493577278017,7.152402306569519
TCH3890,SCH116,Math,Basic,3.382836450680902,22.775982304810768
TCH3891,SCH032,Math,Advanced,11.148146410845158,8.292580995551537
TCH3892,SCH047,English,Basic,13.17715179262303,28.287734386883614
TCH3893,SCH281,Social Studies,Advanced,13.630609924717746,21.0189940477522
TCH3894,SCH347,Science,Basic,6.972495106768313,23.63734078155806
TCH3895,SCH023,Math,Advanced,3.3099259893985202,10.474554169272238
TCH3896,SCH047,Nepali,Basic,1.9060169920814793,23.87904232769238
TCH3897,SCH096,Nepali,Basic,10.649571704011906,26.033556600915766
TCH3898,SCH262,Math,Basic,7.744151249591814,23.858232974608338
TCH3899,SCH181,Science,Basic,6.59859683644694,23.698078349977674
TCH3900,SCH202,Science,Basic,13.174896442350802,12.12915295335512
TCH3901,SCH086,Social Studies,Basic,8.27076096026413,22.171359305194205
TCH3902,SCH324,Nepali,Basic,11.74488317066415,12.428462564082405
TCH3903,SCH352,Nepali,Advanced,16.113772605228974,31.35415322620001
TCH3904,SCH267,Nepali,Basic,8.329177366432992,25.62465248690694
TCH3905,SCH344,Math,Advanced,6.559000356940492,28.201561512632036
TCH3906,SCH267,Social Studies,Basic,3.03799295735282,32.60532246054521
TCH3907,SCH482,Math,Advanced,8.098559499547843,25.444205333496914
TCH3908,SCH124,Science,Advanced,10.37361222763549,8.617669514846
TCH3909,SCH495,Social Studies,Advanced,7.915784569580362,23.994581039637747
TCH3910,SCH368,Social Studies,Advanced,2.891995580486131,25.943949167560397
TCH3911,SCH069,Nepali,Advanced,7.311323096693781,7.563876586828344
TCH3912,SCH076,English,Advanced,4.342323839962296,26.916528615058265
TCH3913,SCH490,English,Basic,5.9881140224716605,22.440383862404186
TCH3914,SCH154,Math,Basic,8.823862855356447,25.250656669311834
TCH3915,SCH492,Social Studies,Basic,7.457116245389533,29.626837495835797
TCH3916,SCH497,Social Studies,Basic,7.89106658335873,22.19650461799975
TCH3917,SCH087,Math,Advanced,5.4468798455342355,35.19523523035043
TCH3918,SCH409,Nepali,Basic,4.774911785022474,19.491114209756574
TCH3919,SCH180,Social Studies,Advanced,15.581644456103698,6.93642689266593
TCH3920,SCH479,Science,Basic,9.767044009334363,24.74358913263929
TCH3921,SCH169,Nepali,Advanced,12.439010031741756,12.154086259686034
TCH3922,SCH023,Math,Advanced,10.426811330810244,8.907641787989968
TCH3923,SCH325,Science,Basic,1.0,16.83795512641547
TCH3924,SCH479,Math,Advanced,8.926807043254824,29.49502264816395
TCH3925,SCH152,Nepali,Advanced,13.079340870808835,7.330273341433921
TCH3926,SCH474,English,Basic,3.4522480849512642,19.475844494731007
TCH3927,SCH133,Math,Advanced,11.263750990677543,10.284008971948056
TCH3928,SCH417,Science,Basic,14.4165431486837,9.830239015385503
TCH3929,SCH371,English,Advanced,20.746998497893482,11.870455178869744
TCH3930,SCH145,Math,Basic,19.470429145931305,8.706156206655947
TCH3931,SCH222,Science,Basic,10.40847828391107,27.84140460156714
TCH3932,SCH041,English,Basic,11.09056530767982,8.704852376597078
TCH3933,SCH196,Math,Advanced,8.775962632441466,20.997405866628487
TCH3934,SCH081,English,Advanced,9.395554455565854,19.105666481248967
TCH3935,SCH040,Math,Advanced,14.572066990636081,31.451244475479392
TCH3936,SCH225,Math,Basic,12.779198182655739,8.629940528259082
TCH3937,SCH159,Social Studies,Basic,12.596532706514388,12.220497239019295
TCH3938,SCH376,Math,Advanced,6.416971358377004,31.591733967950027
TCH3939,SCH107,Nepali,Advanced,2.058084203662651,30.305259118720805
TCH3940,SCH069,Social Studies,Basic,10.883845512975485,9.143488819749017
TCH3941,SCH031,Math,Advanced,3.0119576830929082,27.51569862673897
TCH3942,SCH408,Nepali,Advanced,10.96907870990459,11.694072478693712
TCH3943,SCH173,Nepali,Basic,3.7210382004969857,22.65088168863145
TCH3944,SCH266,Science,Basic,4.32307301257341,28.295779548743027
TCH3945,SCH153,Social Studies,Basic,11.705247312407614,8.335844017050293
TCH3946,SCH406,English,Advanced,11.678868764361503,18.591541348198106
TCH3947,SCH283,Science,Basic,7.164158064570584,25.344166032147225
TCH3948,SCH156,Math,Basic,13.45206893260491,8.365308418768079
TCH3949,SCH317,English,Advanced,12.912447208193639,28.790671054200295
TCH3950,SCH479,Science,Basic,8.138187819327298,15.0
TCH3951,SCH155,Science,Basic,9.725286865260195,26.6861139741728
TCH3952,SCH174,Nepali,Advanced,17.6044214734922,10.148281422034014
TCH3953,SCH114,Math,Basic,6.227817756487527,26.638843374770904
TCH3954,SCH233,Social Studies,Advanced,5.003436794518573,22.28322600006543
TCH3955,SCH330,Social Studies,Basic,8.424743728658635,11.332861493496845
TCH3956,SCH134,Nepali,Basic,8.404013259215104,32.456280559712475
TCH3957,SCH392,Nepali,Basic,1.0,19.472891469150866
TCH3958,SCH494,Nepali,Basic,21.184312142673004,10.248411858652025
TCH3959,SCH163,Science,Basic,4.624495550557308,23.443075456397604
TCH3960,SCH018,Science,Basic,4.556345934743769,19.749975126615055
TCH3961,SCH163,Science,Basic,6.3563886871401705,25.541660636187668
TCH3962,SCH266,Social Studies,Basic,8.977260526385114,19.94445987232524
TCH3963,SCH383,English,Basic,2.8208497591144077,31.301124561172784
TCH3964,SCH356,Social Studies,Basic,8.436681060928503,15.0
TCH3965,SCH096,Social Studies,Advanced,1.0,26.55845411349962
TCH3966,SCH341,Math,Basic,7.62609238161108,26.74953067036387
TCH3967,SCH274,Science,Basic,10.073725847362573,25.13521566472572
TCH3968,SCH080,Nepali,Advanced,14.524198585718212,9.471215614931761
TCH3969,SCH214,Social Studies,Basic,7.757839330371214,13.261223456375436
TCH3970,SCH324,Nepali,Advanced,3.160561926553787,10.880110316796348
TCH3971,SCH469,English,Advanced,9.15078480546513,8.519187319934503
TCH3972,SCH180,Math,Basic,20.248576921133324,11.578223671638833
TCH3973,SCH004,Nepali,Advanced,7.304400266815998,26.03673843125248
TCH3974,SCH092,English,Advanced,10.109044578949982,28.074285383921158
TCH3975,SCH122,Math,Advanced,3.2158100426669343,17.994488974288654
TCH3976,SCH334,Science,Advanced,18.613401338512467,12.19853203544844
TCH3977,SCH036,Math,Basic,6.894884463222497,23.549496474437014
TCH3978,SCH225,Nepali,Basic,19.16496435000258,10.748925562835039
TCH3979,SCH086,Science,Basic,1.8486924357660124,27.43604340857166
TCH3980,SCH280,Social Studies,Basic,2.7347946328801696,15.472978255401408
TCH3981,SCH136,Science,Basic,6.965983652550662,28.31272000142215
TCH3982,SCH372,Social Studies,Basic,9.991966955756954,11.423292065873955
TCH3983,SCH052,English,Basic,7.502292528186827,19.3885261857439
TCH3984,SCH316,Social Studies,Advanced,3.8623299748099145,25.709209124484296
TCH3985,SCH417,English,Advanced,2.037554230369985,10.035653159607463
TCH3986,SCH480,Social Studies,Basic,8.157168137242964,15.0
TCH3987,SCH310,Science,Advanced,12.06253645091382,9.045368257780527
TCH3988,SCH346,English,Basic,6.5524274304171675,23.015729497506246
TCH3989,SCH105,English,Advanced,1.5697609553823808,19.584378505094527
TCH3990,SCH397,Science,Basic,5.798624294754106,24.78707776174484
TCH3991,SCH350,English,Basic,5.145587653388162,18.166477106331968
TCH3992,SCH340,Nepali,Advanced,13.482039198879527,8.420442416643038
TCH3993,SCH114,Nepali,Basic,13.055898754185296,27.35318011681069
TCH3994,SCH206,English,Advanced,8.67204297091906,12.412566677377615
TCH3995,SCH237,Math,Advanced,8.404364386726701,9.928591040702118
TCH3996,SCH411,Math,Basic,1.9072357862845362,25.796459953678358
TCH3997,SCH224,English,Advanced,5.182382457855357,25.412630484537658
TCH3998,SCH273,Science,Basic,4.158370852935885,22.17232091097205
TCH3999,SCH028,English,Basic,1.0,26.35798858509303
TCH4000,SCH425,Social Studies,Advanced,11.426978313285097,10.435422857571469
TCH4001,SCH285,English,Advanced,3.954450226145496,25.20040367805529
TCH4002,SCH216,Math,Advanced,14.984908447252755,10.813949610600037
TCH4003,SCH198,English,Basic,2.2808345858655583,20.69356739496835
TCH4004,SCH074,Nepali,Basic,3.818521490638788,29.984178250527986
TCH4005,SCH108,Nepali,Basic,4.373979820838954,34.67291256766067
TCH4006,SCH131,Social Studies,Basic,10.538728926473487,23.920667577757037
TCH4007,SCH193,English,Basic,6.480619054633881,21.363219920831856
TCH4008,SCH197,English,Basic,2.7363655190842078,15.0
TCH4009,SCH290,Social Studies,Advanced,12.214887097144876,25.08842854289978
TCH4010,SCH226,English,Advanced,15.427469321222258,9.517327080957635
TCH4011,SCH038,Math,Advanced,20.98666388293985,12.331742377362596
TCH4012,SCH265,English,Basic,6.63589791335515,28.574175617028324
TCH4013,SCH370,Social Studies,Advanced,14.809220413774534,13.698709211024017
TCH4014,SCH380,Math,Advanced,2.0307691269633557,10.03495843113859
TCH4015,SCH240,Math,Advanced,10.9765360861171,7.42192331447588
TCH4016,SCH269,English,Basic,6.084392022667095,24.82975896973728
TCH4017,SCH434,English,Advanced,7.569224155713563,7.424711488806386
TCH4018,SCH208,Science,Basic,12.846102387941421,26.81362845906191
TCH4019,SCH291,Social Studies,Basic,11.517930319243819,9.134354600562354
TCH4020,SCH299,Social Studies,Advanced,6.457399239308744,25.681416859081374
TCH4021,SCH049,Social Studies,Advanced,7.292434916460941,26.56516370961618
TCH4022,SCH474,English,Basic,5.817362470175924,30.38791112161226
TCH4023,SCH220,Math,Basic,8.649129650529797,29.832993933089938
TCH4024,SCH488,Math,Advanced,15.208304604967047,9.018109636207312
TCH4025,SCH115,Social Studies,Basic,9.050630081951638,21.501386357366794
TCH4026,SCH010,Science,Basic,1.0,29.61102682165248
TCH4027,SCH493,Science,Basic,14.812403467437532,6.22288125561877
TCH4028,SCH253,English,Advanced,1.0,24.810697716584627
TCH4029,SCH334,Nepali,Advanced,4.615000064450471,14.385036830049913
TCH4030,SCH144,Math,Basic,9.193836367043062,24.05878418756351
TCH4031,SCH155,Math,Basic,7.077346630739481,20.27234474545592
TCH4032,SCH121,Nepali,Basic,4.638808144897931,15.0
TCH4033,SCH180,English,Advanced,14.423771517301628,8.761007235802941
TCH4034,SCH457,Social Studies,Basic,10.161360350671353,9.787026062386964
TCH4035,SCH182,Math,Advanced,12.017375986875283,7.957771212759518
TCH4036,SCH397,Social Studies,Basic,2.166003119451818,24.941921135266444
TCH4037,SCH225,English,Basic,7.571893576211263,10.291367612482368
TCH4038,SCH405,English,Advanced,12.207119522673878,24.948435347102908
TCH4039,SCH340,English,Basic,17.535663184821562,9.307162775357694
TCH4040,SCH340,Science,Basic,7.98408831045899,13.60880146350548
TCH4041,SCH444,Nepali,Basic,2.530294405751052,23.402290093776955
TCH4042,SCH196,Science,Basic,6.4430321224104325,23.649194877382925
TCH4043,SCH062,Science,Advanced,17.27754650623828,11.759041098327742
TCH4044,SCH281,Nepali,Basic,1.0,28.233409379394377
TCH4045,SCH412,Math,Basic,6.937864773776354,23.31539167677922
TCH4046,SCH206,Math,Basic,18.55518487230048,9.066034125266262
TCH4047,SCH484,Nepali,Basic,2.461104664322467,34.620328610888215
TCH4048,SCH017,Math,Basic,1.0,31.841738974583507
TCH4049,SCH043,English,Basic,11.007073000063839,8.418836212630977
TCH4050,SCH203,Science,Basic,4.682985692790757,10.140093425048011
TCH4051,SCH240,Social Studies,Basic,11.442330896188537,13.298948470440513
TCH4052,SCH277,Math,Basic,6.8801762561257345,28.86764731566689
TCH4053,SCH001,Social Studies,Advanced,1.5471790600939057,15.0
TCH4054,SCH134,Math,Basic,6.148896867026485,15.0
TCH4055,SCH210,Science,Advanced,14.448315051484162,9.531741224448357
TCH4056,SCH363,Science,Basic,6.988075473986885,21.700106536867267
TCH4057,SCH176,Science,Advanced,16.670955997021913,12.53488870358938
TCH4058,SCH031,Science,Basic,13.250885084900116,22.19557510565366
TCH4059,SCH443,Math,Advanced,8.938123183896014,23.074824206896043
TCH4060,SCH215,English,Advanced,1.0,16.98369735258801
TCH4061,SCH357,Math,Basic,8.571084203137069,12.215773625210714
TCH4062,SCH344,Science,Advanced,8.374164908697132,22.588359012927594
TCH4063,SCH440,Nepali,Basic,6.059862533380013,10.960654358586876
TCH4064,SCH428,English,Basic,7.960377199736746,17.450588540245114
TCH4065,SCH062,Science,Basic,6.702797064374023,7.7110326459089205
TCH4066,SCH458,Nepali,Advanced,4.099595149753807,23.067741044968923
TCH4067,SCH141,Social Studies,Basic,7.125659320090545,33.34049067465498
TCH4068,SCH009,Social Studies,Basic,9.848516461837944,20.694753248140316
TCH4069,SCH266,Math,Advanced,9.958808582772562,24.12908581972734
TCH4070,SCH061,Social Studies,Basic,8.203749994251964,31.286273505652822
TCH4071,SCH350,English,Advanced,6.348545679195091,25.78162573233327
TCH4072,SCH067,Math,Basic,9.755034793945889,8.9585956235532
TCH4073,SCH203,Math,Advanced,15.681121297725385,11.373018889469014
TCH4074,SCH387,Nepali,Advanced,12.67632251916638,12.484967003418319
TCH4075,SCH114,Science,Basic,9.953020873490292,15.0
TCH4076,SCH061,Science,Basic,3.3070098826377206,31.86720970029439
TCH4077,SCH355,English,Advanced,9.480935822584767,12.86254611674184
TCH4078,SCH240,English,Advanced,12.082110664213737,5.0
TCH4079,SCH067,Social Studies,Advanced,11.613209858134997,7.683503366718366
TCH4080,SCH335,Social Studies,Basic,9.157794820846163,9.75139904062506
TCH4081,SCH045,Nepali,Advanced,15.167384292276108,14.109290279452381
TCH4082,SCH055,Social Studies,Basic,7.4640798160395905,30.214286004244766
TCH4083,SCH160,Social Studies,Basic,16.45056170044114,21.542719767923206
TCH4084,SCH073,Social Studies,Basic,7.301120915179861,13.44617837446557
TCH4085,SCH457,Social Studies,Advanced,13.89821055373833,10.504369364510495
TCH4086,SCH178,Social Studies,Basic,5.460457102770729,23.915571196355824
TCH4087,SCH338,Nepali,Basic,1.1090054467554635,24.030022693830258
TCH4088,SCH093,Science,Basic,13.03550817926904,32.31099937635992
TCH4089,SCH028,English,Advanced,8.361739272974145,25.90661809615659
TCH4090,SCH462,Science,Basic,5.235953204951276,18.747572566574583
TCH4091,SCH153,English,Advanced,8.51567237024129,10.98560131408744
TCH4092,SCH219,Nepali,Basic,16.10722272270489,20.229826193244097
TCH4093,SCH417,Nepali,Advanced,11.514893799622403,11.070600425864296
TCH4094,SCH486,Science,Basic,6.243029199030598,28.354962792078158
TCH4095,SCH212,Math,Basic,5.08660413043825,31.49940475010905
TCH4096,SCH326,Nepali,Basic,7.442921052624902,22.91819265857061
TCH4097,SCH184,Social Studies,Basic,9.299721573449867,20.8840698057383
TCH4098,SCH277,Social Studies,Advanced,10.650416068867486,23.8262917351989
TCH4099,SCH486,Science,Basic,5.504000537203623,32.87204666524456
TCH4100,SCH139,Nepali,Basic,14.442168870820078,27.972031195003
TCH4101,SCH450,English,Advanced,8.07491490391002,8.436029675245615
TCH4102,SCH143,English,Basic,7.084487142794633,22.68634786143839
TCH4103,SCH307,Nepali,Advanced,6.815352212035817,20.75492228897025
TCH4104,SCH079,Math,Basic,5.136868183968722,20.368383467909602
TCH4105,SCH484,Social Studies,Basic,7.490265080103237,21.037893636037648
TCH4106,SCH297,Math,Advanced,2.3579834636932597,22.804081500058174
TCH4107,SCH493,Nepali,Basic,6.043535560739469,9.082363545862512
TCH4108,SCH314,Nepali,Basic,1.1287113007593632,15.226026296136329
TCH4109,SCH461,English,Advanced,9.560256353779526,9.76717622688239
TCH4110,SCH173,Science,Basic,2.2651455574249715,19.0589747327082
TCH4111,SCH379,Social Studies,Basic,7.59572309362989,20.566787258889708
TCH4112,SCH386,Science,Basic,11.997593685578604,30.049925129108917
TCH4113,SCH492,English,Basic,3.859210632277004,26.239438684734857
TCH4114,SCH260,English,Basic,18.99017408650027,11.31382691357899
TCH4115,SCH030,Nepali,Basic,7.97903657338328,11.387650222664757
TCH4116,SCH444,English,Basic,9.590469056686267,19.21843226570795
TCH4117,SCH440,Math,Advanced,9.816083721470468,6.891902804740916
TCH4118,SCH069,Social Studies,Basic,9.906629434836157,9.209867745796144
TCH4119,SCH028,Science,Advanced,7.589488534488047,26.342025467597452
TCH4120,SCH058,Nepali,Advanced,10.585418792521326,10.115119118374691
TCH4121,SCH263,Nepali,Basic,17.33329769510156,6.2996947756090105
TCH4122,SCH093,Math,Basic,1.0,24.369804029998484
TCH4123,SCH172,Science,Advanced,19.45080150154169,8.21963201375921
TCH4124,SCH312,Social Studies,Basic,15.762939196427464,10.846384998070421
TCH4125,SCH142,Math,Basic,14.159828009664393,9.97359636454738
TCH4126,SCH077,Social Studies,Basic,2.674735343837174,21.479477294408873
TCH4127,SCH139,English,Basic,2.836806682361636,25.958342390106935
TCH4128,SCH177,Nepali,Basic,3.731461548636484,27.822667784346155
TCH4129,SCH382,Social Studies,Basic,1.0,23.386132713740707
TCH4130,SCH404,English,Basic,4.960533442722477,20.165653097730477
TCH4131,SCH006,English,Advanced,6.516484187929342,9.693073111382077
TCH4132,SCH384,Social Studies,Basic,8.268151371823777,27.35592639564627
TCH4133,SCH390,English,Basic,3.0198202689872833,27.547586232615775
TCH4134,SCH304,Nepali,Advanced,12.147603672079903,25.72648426373171
TCH4135,SCH367,Math,Basic,6.822011116071553,17.84953892454711
TCH4136,SCH092,Math,Basic,8.749734839077158,22.373014334944575
TCH4137,SCH233,Social Studies,Basic,12.056945313720021,35.088481474340334
TCH4138,SCH438,English,Advanced,8.158452788625345,24.57687811293136
TCH4139,SCH270,Science,Basic,22.2111053255074,10.192800002765003
TCH4140,SCH435,Math,Advanced,14.323710267424557,11.93187001151328
TCH4141,SCH066,Science,Basic,1.973744890366464,26.660261988967722
TCH4142,SCH369,Social Studies,Advanced,12.909322291503141,9.068772865743659
TCH4143,SCH465,Science,Basic,8.745372321318172,23.205384490787065
TCH4144,SCH079,Science,Basic,3.3628605897845785,33.54051918188447
TCH4145,SCH057,Science,Advanced,17.501177227789338,11.04323692230235
TCH4146,SCH026,Math,Basic,5.527588188304221,25.36311529443543
TCH4147,SCH003,Social Studies,Basic,6.287523295556331,18.938659751729958
TCH4148,SCH280,English,Basic,5.298369672804437,15.0
TCH4149,SCH397,Science,Basic,12.309953674144626,22.476875001817902
TCH4150,SCH447,Science,Advanced,6.140873233239987,31.309599205124794
TCH4151,SCH002,English,Basic,10.316205421953827,23.274068798798158
TCH4152,SCH338,Social Studies,Basic,7.140193516624948,21.38650518165964
TCH4153,SCH299,Nepali,Basic,6.311634692013449,36.18246511548416
TCH4154,SCH444,Social Studies,Basic,7.164579763711144,22.986098383700423
TCH4155,SCH445,Science,Basic,3.160331819345395,31.169919593536605
TCH4156,SCH309,Social Studies,Basic,2.2360903742632168,40.0
TCH4157,SCH326,English,Basic,4.727500715432714,26.239247908045233
TCH4158,SCH193,Nepali,Basic,14.552096083621004,18.943161167045574
TCH4159,SCH395,Nepali,Advanced,8.255906523886717,22.76399100800512
TCH4160,SCH036,Social Studies,Basic,7.422639357773534,17.441816400068678
TCH4161,SCH176,Science,Basic,14.45429050651739,10.84152170792449
TCH4162,SCH218,Science,Advanced,3.653222557652146,15.0
TCH4163,SCH282,Social Studies,Basic,6.59291353819597,34.65203914834156
TCH4164,SCH425,Science,Advanced,9.967179314961555,9.075953163531253
TCH4165,SCH365,English,Advanced,7.1365428637152055,34.49467196185518
TCH4166,SCH080,English,Advanced,15.908609692574059,11.422381699670503
TCH4167,SCH307,Science,Basic,9.80210822551821,30.027345469318078
TCH4168,SCH070,Math,Basic,12.961710737580502,25.795100502212144
TCH4169,SCH347,Science,Advanced,12.720231469697433,21.65931251209898
TCH4170,SCH466,Social Studies,Basic,7.6718137006725335,25.112737540308544
TCH4171,SCH016,Science,Advanced,16.895139265297992,7.636793858792599
TCH4172,SCH463,English,Advanced,10.379114277689427,30.67118994780268
TCH4173,SCH041,Math,Basic,17.597233650559357,10.506580394279151
TCH4174,SCH060,Math,Basic,9.22566872749615,15.708005928643274
TCH4175,SCH249,Nepali,Basic,10.36132656503651,23.84134184106299
TCH4176,SCH162,Science,Basic,5.782773460548047,20.640882331943853
TCH4177,SCH454,Math,Basic,6.6014622045416536,29.866167782866455
TCH4178,SCH430,Nepali,Basic,10.892348330765033,8.313560307633335
TCH4179,SCH318,Math,Advanced,18.137533817647693,8.466489788442438
TCH4180,SCH338,Math,Advanced,9.063453746763322,21.601501519063447
TCH4181,SCH120,Math,Advanced,2.8293204652218007,15.98473389030038
TCH4182,SCH415,Nepali,Basic,6.016346404599942,20.19771836761108
TCH4183,SCH368,English,Basic,7.987233324140943,30.014751557100492
TCH4184,SCH442,Nepali,Basic,5.279227390207931,31.89797249367904
TCH4185,SCH476,English,Basic,5.8325355084065595,23.96677966310116
TCH4186,SCH368,English,Basic,1.0,30.676003102376143
TCH4187,SCH392,Nepali,Advanced,14.1534583485829,26.646580648089103
TCH4188,SCH261,Math,Basic,4.6318188935514435,21.25539360269911
TCH4189,SCH045,English,Advanced,9.647067732584018,12.107441778833062
TCH4190,SCH118,English,Advanced,22.068497916900487,13.86535688997056
TCH4191,SCH143,Math,Basic,3.7104519452142752,25.517253209966523
TCH4192,SCH376,Science,Basic,5.8793412940313,26.631306992990414
TCH4193,SCH025,Nepali,Basic,2.9436000018044473,27.376684930270773
TCH4194,SCH088,Science,Basic,14.286867316501858,24.798953411857603
TCH4195,SCH454,Math,Basic,7.908204299196925,20.192886167435507
TCH4196,SCH188,Nepali,Basic,9.743455495116875,30.54748612704786
TCH4197,SCH389,Math,Basic,11.92233308838248,23.12985181513699
TCH4198,SCH039,Nepali,Basic,8.218186531821399,34.8199873158434
TCH4199,SCH300,Math,Basic,20.527766168123023,10.549427542704311
TCH4200,SCH486,Science,Advanced,9.629888745185083,22.684090510570833
TCH4201,SCH288,Math,Advanced,8.363437119919151,31.282767857011752
TCH4202,SCH158,English,Basic,8.54444663882948,24.825486940738834
TCH4203,SCH115,English,Advanced,8.96291556822856,25.76862491087202
TCH4204,SCH174,Nepali,Advanced,13.618402388302261,9.559347230935135
TCH4205,SCH160,Science,Basic,3.8671396180749738,21.886482458015934
TCH4206,SCH321,Math,Basic,5.343921416154266,28.956584574101587
TCH4207,SCH294,Nepali,Basic,7.187100869956109,27.816536808741933
TCH4208,SCH333,Math,Advanced,12.65803564190904,9.577287623279995
TCH4209,SCH087,Science,Advanced,9.838504557511252,22.60059580167845
TCH4210,SCH360,English,Basic,2.0397059084222793,20.737192628736754
TCH4211,SCH044,Science,Basic,9.857033408300856,25.13410001514788
TCH4212,SCH378,Social Studies,Basic,8.626535092452272,7.947700265427729
TCH4213,SCH498,Nepali,Advanced,10.65533317043544,9.269983754614303
TCH4214,SCH469,English,Basic,5.269402983529521,6.3265384490743255
TCH4215,SCH354,Social Studies,Advanced,17.982894705644224,9.705782673553372
TCH4216,SCH139,Science,Basic,8.626357231199096,20.794794031019684
TCH4217,SCH272,Social Studies,Basic,12.120570951810608,15.0
TCH4218,SCH460,Math,Advanced,13.851336613817493,7.384422321550678
TCH4219,SCH051,English,Advanced,5.003982667463152,25.61315988949046
TCH4220,SCH011,Nepali,Basic,3.243856099700984,8.075842600205826
TCH4221,SCH396,Nepali,Advanced,3.3187934983669765,24.742961869971925
TCH4222,SCH438,English,Basic,4.534857642723694,26.008204546432335
TCH4223,SCH046,Social Studies,Basic,9.509488817520081,15.0
TCH4224,SCH471,Nepali,Advanced,10.050157539844708,9.056808184577534
TCH4225,SCH279,Social Studies,Basic,20.66449349220195,22.717290718235812
TCH4226,SCH338,English,Basic,14.120563150717762,16.16911167479114
TCH4227,SCH453,Science,Basic,8.533641134654339,30.38559830202497
TCH4228,SCH492,Nepali,Basic,12.162367230557239,21.753137501471986
TCH4229,SCH315,English,Basic,6.174726499403767,26.806260445184282
TCH4230,SCH221,English,Basic,7.117058185714031,28.758129811772363
TCH4231,SCH171,Science,Advanced,12.371519025191434,20.460356371426087
TCH4232,SCH078,English,Advanced,10.084181646894253,12.04555693250282
TCH4233,SCH307,Science,Basic,10.154668292990065,33.147963478219836
TCH4234,SCH413,Social Studies,Basic,3.25610625334349,32.41868618637689
TCH4235,SCH150,Math,Basic,1.0,9.396501148718109
TCH4236,SCH311,Nepali,Advanced,8.636358448441175,19.452279824138444
TCH4237,SCH431,Social Studies,Advanced,6.3937065893798355,9.36079537691836
TCH4238,SCH491,Science,Basic,6.57470157194133,32.573056591074746
TCH4239,SCH094,English,Basic,10.097443966966809,21.009718020807902
TCH4240,SCH376,English,Advanced,10.317711445841267,18.403315037249264
TCH4241,SCH321,Math,Basic,1.0,23.296675129208204
TCH4242,SCH458,Nepali,Advanced,9.140383822355897,22.213023144387023
TCH4243,SCH062,Social Studies,Basic,8.729489835199098,9.385013908848606
TCH4244,SCH001,English,Basic,9.504015802570258,35.52255158590488
TCH4245,SCH364,Science,Advanced,3.8976502570091798,17.33283758036753
TCH4246,SCH168,Math,Advanced,7.683074867971129,8.338721009831813
TCH4247,SCH278,Math,Advanced,6.0619746373541314,20.703387633551902
